Datetime,Electricity:Facility(kWh),ElectricityProduced:Facility(),NaturalGas:Facility(kBtu),Propane:Facility(kBtu),FuelOilNo2:Facility(kBtu),OtherFuels:Facility(kBtu),Cooling:Electricity(kWh),Heating:Electricity(kWh),InteriorLights:Electricity(kWh),ExteriorLights:Electricity(kWh),InteriorEquipment:Electricity(kWh),ExteriorEquipment:Electricity(),Fans:Electricity(kWh),Pumps:Electricity(kWh),WaterSystems:Electricity(),HeatRejection:Electricity(kWh),HeatRejection:NaturalGas(kBtu),Heating:NaturalGas(kBtu),WaterSystems:NaturalGas(kBtu),InteriorEquipment:NaturalGas(kBtu),HeatRejection:Propane(kBtu),Heating:Propane(kBtu),WaterSystems:Propane(kBtu),InteriorEquipment:Propane(kBtu),HeatRejection:FuelOilNo2(kBtu),Heating:FuelOilNo2(kBtu),WaterSystems:FuelOilNo2(kBtu),InteriorEquipment:FuelOilNo2(kBtu),HeatRejection:OtherFuels(kBtu),Heating:OtherFuels(kBtu),WaterSystems:OtherFuels(kBtu),InteriorEquipment:OtherFuels(kBtu),DistrictCooling:Facility(),DistrictHeating:Facility(),District Cooling Chilled Water Rate(),District Cooling Mass Flow Rate(),District Cooling Inlet Temperature(),District Cooling Outlet Temperature(),District Heating Hot Water Rate(),District Heating Mass Flow Rate(),District Heating Inlet Temperature(),District Heating Outlet Temperature(),1 ZONE VAV 1 CLG COIL(W),1 ZONE VAV 2 CLG COIL(W),1 ZONE VAV 3 CLG COIL(W),1 ZONE VAV 4 CLG COIL(W),1 ZONE VAV 5 CLG COIL(W),1 ZONE VAV CLG COIL(W),1 ZONE VAV 1 MAIN HTG COIL(W),1 ZONE VAV 2 MAIN HTG COIL(W),1 ZONE VAV 3 MAIN HTG COIL(W),1 ZONE VAV 4 MAIN HTG COIL(W),1 ZONE VAV 5 MAIN HTG COIL(W),1 ZONE VAV MAIN HTG COIL(W),BUILDING STORY 1 THERMALZONE REHEAT COIL(W),BUILDING STORY 2 THERMALZONE REHEAT COIL(W),BUILDING STORY 3 THERMALZONE REHEAT COIL(W),BUILDING STORY 4 THERMALZONE REHEAT COIL(W),BUILDING STORY 5 THERMALZONE REHEAT COIL(W),BUILDING STORY 6 THERMALZONE REHEAT COIL(W),Zone Thermal Comfort Fanger Model PMV(),Zone Thermal Comfort Fanger Model PPD(),Net Electric Energy(kWh),Electricity:Facility Power(kW),ElectricityProduced:Facility Power(kW),Electricity:Facility Apparent Power(kVA),ElectricityProduced:Facility Apparent Power(kVA),Net Power(kW),Net Apparent Power(kVA),Ice Thermal Storage End Fraction(),,Cooling Coil Ice Thermal Storage End Fraction(),REopt:ElectricityProduced:Total(kw),REopt:Electricity:Load:Total(kw),REopt:Electricity:Grid:ToLoad(kw),REopt:Electricity:Grid:ToBattery(kw),REopt:Electricity:Storage:ToLoad(kw),REopt:Electricity:Storage:ToGrid(kw),REopt:Electricity:Storage:StateOfCharge(pct),REopt:ElectricityProduced:Generator:Total(kw),REopt:ElectricityProduced:Generator:ToBattery(kw),REopt:ElectricityProduced:Generator:ToLoad(kw),REopt:ElectricityProduced:Generator:ToGrid(kw),REopt:ElectricityProduced:PV:Total(kw),REopt:ElectricityProduced:PV:ToBattery(kw),REopt:ElectricityProduced:PV:ToLoad(kw),REopt:ElectricityProduced:PV:ToGrid(kw),REopt:ElectricityProduced:Wind:Total(kw),REopt:ElectricityProduced:Wind:ToBattery(kw),REopt:ElectricityProduced:Wind:ToLoad(kw),REopt:ElectricityProduced:Wind:ToGrid(kw)
4/7/2017 10:00,570.3901849,0,546.5854109,0,0,0,91.48339055,0,263.6846931,0,175.7897954,0,11.28579554,25.42015315,0,2.726357216,0,421.5693536,125.0160572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33239.22095,35328.06807,38214.16126,39470.01212,26333.04099,15485.69896,0,0,0,0,0,0,0,0,36519.86439,43971.34918,0,0,0,0,570.3901849,570.3901849,0,633.7668721,0,570.3901849,633.7668721,0,302.2067,0,459.07,571.2005,112.13,0,0,0,0.727151426,0,0,0,0,459.07,0,459.07,0,0,0,0,0
4/7/2017 11:00,613.5629968,0,311.8425014,0,0,0,117.4806796,0,263.6846931,0,191.4502139,0,11.81416381,25.37546975,0,3.757776685,0,168.5246824,143.3178191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43459.62206,42008.80805,44897.51657,55994.8475,34370.82429,22567.92182,0,0,0,0,0,0,0,0,13340.42352,20377.33124,0,0,0,0,613.5629968,613.5629968,0,681.7366631,0,613.5629968,681.7366631,0,112.1305,0,561.738,614.5538,52.816,0,0,0,0.727151426,0,0,0,0,561.738,0,561.738,0,0,0,0,0
4/7/2017 12:00,607.8498108,0,210.85432,0,0,0,130.3004982,0,263.6846931,0,171.9180144,0,12.08876453,25.35565632,0,4.502184218,0,35.31090748,175.5434125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45440.14382,45414.82618,48296.40519,66064.91004,38504.20917,26078.06965,0,0,0,0,0,0,0,0,1114.452227,6424.008447,0,0,0,0,607.8498108,607.8498108,0,675.3886787,0,607.8498108,675.3886787,0,52.8158,0,459.89,608.7897,30.929,0,117.97,0,0.527018732,0,0,0,0,459.89,0,459.89,0,0,0,0,0
4/7/2017 13:00,626.4809798,0,163.4673811,0,0,0,143.0528316,0,263.6846931,0,175.7897954,0,14.13547865,25.37482285,0,4.443358229,0,0,163.4673811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59350.56071,48185.42244,50893.81263,85207.5817,44984.39573,27908.43703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,626.4809798,626.4809798,0,696.0899775,0,626.4809798,696.0899775,0,30.9297,0,714.613,627.59283,0,0,0,0,0.659669979,0,0,0,0,714.613,87.02,627.593,0,0,0,0,0
4/7/2017 14:00,627.5001169,0,105.8163966,0,0,0,143.0528316,0,263.6846931,0,175.7897954,0,15.09528449,25.38673265,0,4.490779739,0,0,105.8163966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61274.79393,49108.93037,51691.40092,89571.39846,54397.41629,28010.53749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,627.5001169,627.5001169,0,697.2223521,0,627.5001169,697.2223521,0,-0.00017,0,776.111,628.5724,0,0,0,0,0.884575587,0,0,0,0,776.111,147.539,628.572,0,0,0,0,0
4/7/2017 15:00,628.0047307,0,107.02512,0,0,0,143.0528316,0,263.6846931,0,175.7897954,0,15.69487679,25.37758161,0,4.40495228,0,0,107.02512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57129.91044,44605.7055,47130.3502,85881.9058,56039.32188,22836.53292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,628.0047307,628.0047307,0,697.7830341,0,628.0047307,697.7830341,0,0.0004,0,704.779,629.06006,0,0,0,0,1,0,0,0,0,704.779,75.719,629.06,0,0,0,0,0
4/7/2017 16:00,649.5232454,0,137.897866,0,0,0,143.0528316,0,263.6846931,0,197.886881,0,15.21824492,25.36927675,0,4.311318099,0,0,137.897866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53921.67976,43159.20507,45610.98035,80953.53244,54231.85547,21257.28349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,649.5232454,649.5232454,0,721.6924949,0,649.5232454,721.6924949,0,6.00E-05,0,573.785,650.4834,75.042,0,1.656,0,0.997190112,0,0,0,0,573.785,0,573.785,0,0,0,0,0
4/7/2017 17:00,392.0027202,0,124.1686006,0,0,0,100.4069077,0,146.4914961,0,105.2755821,0,11.28579554,25.32883133,0,3.214107326,0,37.79362527,86.37497532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35324.76419,38241.41487,40804.35022,43150.51404,31607.82297,17380.71796,0,0,0,0,0,0,0,0,1290.892905,6468.92749,0,0,0,0,392.0027202,392.0027202,0,435.558578,0,392.0027202,435.558578,0,75.0424,0,394.618,392.77487,0,0,0,0,1,0,0,0,0,394.618,1.843,392.775,0,0,0,0,0
4/7/2017 18:00,266.6914544,0,72.40258077,0,0,0,71.52805641,0,87.89489768,0,78.12879794,0,5.822900821,21.09029638,0,2.226505124,0,0,72.40258077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50145.88023,0,0,59877.36541,38873.69066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266.6914544,266.6914544,0,296.3238382,0,266.6914544,296.3238382,0,-0.00013,0,195.15,267.21863,72.069,0,0,0,1,0,0,0,0,195.15,0,195.15,0,0,0,0,0
4/7/2017 19:00,166.0388242,0,53.91120105,0,0,0,0,0,87.89489768,0,78.12879794,0,0,0.015128622,0,0,0,0,53.91120105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.0388242,166.0388242,0,184.4875825,0,166.0388242,184.4875825,0,72.06863,0,48.986,166.25412,117.268,0,0,0,1,0,0,0,0,48.986,0,48.986,0,0,0,0,0
4/7/2017 20:00,288.2020099,0,102.2657092,0,0,0,80.79305594,0,58.59659846,36.42172013,78.12879794,0,6.311017786,25.30983966,0,2.640979955,0,37.44317378,64.82253547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56182.54333,0,0,61254.56791,46841.38498,0,0,0,0,0,0,0,0,6372.600507,0,0,0,0,0,0,288.2020099,288.2020099,0,320.2244554,0,288.2020099,320.2244554,0,117.26812,0,0,288.202,288.202,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4/7/2017 21:00,175.9493296,0,32.26441766,0,0,0,0,0,58.59659846,36.42172013,80.91588235,0,0,0.015128622,0,0,0,0,32.26441766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.9493296,175.9493296,0,195.4992551,0,175.9493296,195.4992551,0,288.202,0,0,175.94933,175.949,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4/7/2017 22:00,198.3628744,0,31.0141077,0,0,0,26.36186776,0,29.29829923,36.42172013,78.12879794,0,1.808419681,25.27185892,0,1.071910714,0,0,31.0141077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51113.75968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198.3628744,198.3628744,0,220.4031938,0,198.3628744,220.4031938,0,175.94933,0,0,198.36287,198.363,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4/7/2017 23:00,129.2147963,0,23.22813502,0,0,0,0,0,14.64914961,36.42172013,78.12879794,0,0,0.015128622,0,0,0,0,23.22813502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.2147963,129.2147963,0,143.5719959,0,129.2147963,143.5719959,0,198.36287,0,0,129.2148,129.215,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4/8/2017 0:00,161.8182584,0,6.845649285,0,0,0,25.99307274,0,14.64914961,34.51937071,58.59659846,0,1.808419681,25.25658245,0,0.995064727,0,0,6.845649285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49986.53849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.8182584,161.8182584,0,179.7980649,0,161.8182584,179.7980649,0,129.2148,0,0,161.81825,161.818,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4/8/2017 1:00,107.7651188,0,0,0,0,0,0,0,14.64914961,34.51937071,58.59659846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.7651188,107.7651188,0,119.7390209,0,107.7651188,119.7390209,0,161.81825,0,0,107.76512,107.765,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4/8/2017 2:00,107.7651188,0,0,0,0,0,0,0,14.64914961,34.51937071,58.59659846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.7651188,107.7651188,0,119.7390209,0,107.7651188,119.7390209,0,107.76512,0,0,107.76512,107.765,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4/8/2017 3:00,107.7651188,0,0,0,0,0,0,0,14.64914961,34.51937071,58.59659846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.7651188,107.7651188,0,119.7390209,0,107.7651188,119.7390209,0,107.76512,0,0,107.76512,107.765,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4/8/2017 4:00,107.7651188,0,0,0,0,0,0,0,14.64914961,34.51937071,58.59659846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.7651188,107.7651188,0,119.7390209,0,107.7651188,119.7390209,0,107.76512,0,0,107.76512,107.765,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4/8/2017 5:00,112.16137,0,6.845366981,0,0,0,0,0,14.64914961,34.51937071,62.99284963,0,0,0,0,0,0,0,6.845366981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.16137,112.16137,0,124.6237444,0,112.16137,124.6237444,0,107.76512,0,0,112.16137,112.161,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4/8/2017 6:00,143.8639459,0,41.54439191,0,0,0,0,0,29.29829923,36.42172013,78.12879794,0,0,0.015128622,0,0,0,0,41.54439191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.8639459,143.8639459,0,159.8488288,0,143.8639459,159.8488288,0,112.16137,0,0,143.86395,24.038,0,119.826,0,0.796718646,0,0,0,0,0,0,0,0,0,0,0,0
4/8/2017 7:00,239.3999504,0,1612.606883,0,0,0,88.15158029,0,29.29829923,0,85.74338265,0,7.583777973,25.8679197,0,2.754990521,0,1570.355434,42.25144874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50494.38239,47049.73716,49257.11612,0,0,29835.5402,0,0,0,0,0,0,33002.49068,0,113510.6853,125576.6218,0,0,0,0,239.3999504,239.3999504,0,265.9999448,0,239.3999504,265.9999448,0,24.03795,0,0,239.39995,78.567,0,160.833,0,0.523870071,0,0,0,0,0,0,0,0,0,0,0,0
4/8/2017 8:00,299.9322652,0,835.3580222,0,0,0,74.93405975,0,87.89489768,0,97.66099743,0,11.28579554,25.59022059,0,2.566294209,0,781.6118699,53.74615224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24514.0105,28630.83257,31473.06121,30338.00731,18757.66046,8309.575873,0,0,0,0,0,0,9565.467947,0,60121.2394,68658.64629,0,21349.22335,0,0,299.9322652,299.9322652,0,333.2580724,0,299.9322652,333.2580724,0,78.56695,0,48.671,300.0623,90.558,0,160.833,0,0.251021497,0,0,0,0,48.671,0,48.671,0,0,0,0,0
4/8/2017 9:00,319.5933496,0,746.1153796,0,0,0,93.70140338,0,87.89489768,0,97.66099743,0,11.28579554,25.61274373,0,3.437511831,0,674.0761882,72.03919139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33502.76822,37324.80089,40207.53445,38224.91933,27377.29112,16928.63842,0,0,0,0,0,0,4897.098731,0,53243.89942,59925.85261,0,10817.95433,0,0,319.5933496,319.5933496,0,355.1037218,0,319.5933496,355.1037218,0,90.5583,0,290.107,320.1827,0,0,30.075,0,0.2,0,0,0,0,290.107,0,290.107,0,0,0,0,0
4/8/2017 10:00,330.2703643,0,585.5521724,0,0,0,103.960294,0,87.89489768,0,97.66099743,0,11.28579554,25.58789897,0,3.880480679,0,519.7657476,65.78642485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37177.72763,40699.50578,43579.42811,41670.99641,30760.06168,20339.19607,0,0,0,0,0,0,2329.884434,0,41226.82142,48617.28126,0,4898.598181,0,0,330.2703643,330.2703643,0,366.9670715,0,330.2703643,366.9670715,0,0.0007,0,491.927,331.09482,0,0,0,0,0.445170815,0,0,0,0,491.927,160.833,331.094,0,0,0,0,0
4/8/2017 11:00,352.5976706,0,409.2141134,0,0,0,117.9487647,0,87.89489768,0,105.2755821,0,11.28579554,25.55952452,0,4.633106052,0,328.5642862,80.64982713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41991.37296,45595.3299,48498.50605,47226.13016,35702.13374,25293.99133,0,0,0,0,0,0,0,0,27383.05282,33727.73901,0,0,0,0,352.5976706,352.5976706,0,391.7751895,0,352.5976706,391.7751895,0,0.00082,0,514.408,353.5743,0,0,0,0,0.69034163,0,0,0,0,514.408,160.833,353.575,0,0,0,0,0
4/8/2017 12:00,155.0209794,0,68.26509358,0,0,0,26.95730016,0,43.94744884,0,68.3626982,0,1.851083582,12.66319279,0,1.239255793,0,0,68.26509358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33596.53709,0,0,22073.30384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.0209794,155.0209794,0,172.2455326,0,155.0209794,172.2455326,0,-0.0007,0,316.907,156.07393,0,0,0,0,0.935512444,0,0,0,0,316.907,160.833,156.074,0,0,0,0,0
4/8/2017 13:00,112.3252757,0,67.08561618,0,0,0,0,0,43.94744884,0,68.3626982,0,0,0.015128622,0,0,0,0,67.08561618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.3252757,112.3252757,0,124.8058618,0,112.3252757,124.8058618,0,-7.00E-05,0,155.713,113.40885,0,0,0,0,1,0,0,0,0,155.713,42.304,113.409,0,0,0,0,0
4/8/2017 14:00,209.1848421,0,53.89201716,0,0,0,64.0517799,0,43.94744884,0,68.3626982,0,4.451334033,25.32497945,0,3.046601719,0,0,53.89201716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55861.88127,0,0,58731.64548,15745.70008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209.1848421,209.1848421,0,232.4276024,0,209.1848421,232.4276024,0,-0.00015,0,210.268,210.26794,0,0,0,0,1,0,0,0,0,210.268,0,210.268,0,0,0,0,0
4/8/2017 15:00,112.3252757,0,52.172081,0,0,0,0,0,43.94744884,0,68.3626982,0,0,0.015128622,0,0,0,0,52.172081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.3252757,112.3252757,0,124.8058618,0,112.3252757,124.8058618,0,-6.00E-05,0,113.375,113.37493,0,0,0,0,1,0,0,0,0,113.375,0,113.375,0,0,0,0,0
4/8/2017 16:00,186.2627349,0,92.34504519,0,0,0,41.14253494,0,43.94744884,0,71.14978261,0,2.827668853,25.30232937,0,1.892970321,0,39.38636116,52.95868403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50345.2396,0,0,31799.41786,0,0,0,0,0,0,0,0,0,6590.099052,0,0,0,0,0,0,186.2627349,186.2627349,0,206.9585944,0,186.2627349,206.9585944,0,-7.00E-05,0,187.234,187.23419,0,0,0,0,1,0,0,0,0,187.234,0,187.234,0,0,0,0,0
4/8/2017 17:00,73.26087669,0,31.91374787,0,0,0,0,0,14.64914961,0,58.59659846,0,0,0.015128622,0,0,0,0,31.91374787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.26087669,73.26087669,0,81.4009741,0,73.26087669,81.4009741,0,0.00019,0,74.052,74.05236,0,0,0,0,1,0,0,0,0,74.052,0,74.052,0,0,0,0,0
4/8/2017 18:00,98.89764939,0,31.85893644,0,0,0,11.44397823,0,14.64914961,0,61.38368287,0,0.723367873,10.12092448,0,0.576546317,0,0,31.85893644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23109.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.89764939,98.89764939,0,109.8862771,0,98.89764939,109.8862771,0,0.00036,0,99.45,99.4498,0,0,0,0,1,0,0,0,0,99.45,0,99.45,0,0,0,0,0
4/8/2017 19:00,73.24574807,0,6.845130987,0,0,0,0,0,14.64914961,0,58.59659846,0,0,0,0,0,0,0,6.845130987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.24574807,73.24574807,0,81.38416452,0,73.24574807,81.38416452,0,-0.0002,0,47.6,73.455864,25.855,0,0,0,1,0,0,0,0,47.6,0,47.6,0,0,0,0,0
4/8/2017 20:00,109.6674682,0,0,0,0,0,0,0,14.64914961,36.42172013,58.59659846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.6674682,109.6674682,0,121.8527424,0,109.6674682,121.8527424,0,25.855864,0,0,109.667465,109.667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4/8/2017 21:00,109.6674682,0,0,0,0,0,0,0,14.64914961,36.42172013,58.59659846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.6674682,109.6674682,0,121.8527424,0,109.6674682,121.8527424,0,109.667465,0,0,109.667465,109.667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4/8/2017 22:00,109.6674682,0,0,0,0,0,0,0,14.64914961,36.42172013,58.59659846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.6674682,109.6674682,0,121.8527424,0,109.6674682,121.8527424,0,109.667465,0,0,109.667465,109.667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4/8/2017 23:00,109.6674682,0,0,0,0,0,0,0,14.64914961,36.42172013,58.59659846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.6674682,109.6674682,0,121.8527424,0,109.6674682,121.8527424,0,109.667465,0,0,109.667465,109.667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4/9/2017 0:00,107.7651188,0,6.845566311,0,0,0,0,0,14.64914961,34.51937071,58.59659846,0,0,0,0,0,0,0,6.845566311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.7651188,107.7651188,0,119.7390209,0,107.7651188,119.7390209,0,109.667465,0,0,107.76512,107.765,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4/9/2017 1:00,107.7651188,0,0,0,0,0,0,0,14.64914961,34.51937071,58.59659846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.7651188,107.7651188,0,119.7390209,0,107.7651188,119.7390209,0,107.76512,0,0,107.76512,107.765,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4/9/2017 2:00,107.7651188,0,0,0,0,0,0,0,14.64914961,34.51937071,58.59659846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.7651188,107.7651188,0,119.7390209,0,107.7651188,119.7390209,0,107.76512,0,0,107.76512,107.765,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4/9/2017 3:00,107.7651188,0,0,0,0,0,0,0,14.64914961,34.51937071,58.59659846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.7651188,107.7651188,0,119.7390209,0,107.7651188,119.7390209,0,107.76512,0,0,107.76512,65.744,0,42.021,0,0.928712856,0,0,0,0,0,0,0,0,0,0,0,0
4/9/2017 4:00,107.7651188,0,6.844803305,0,0,0,0,0,14.64914961,34.51937071,58.59659846,0,0,0,0,0,0,0,6.844803305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.7651188,107.7651188,0,119.7390209,0,107.7651188,119.7390209,0,65.74412,0,0,107.76512,0,0,107.765,0,0.745892688,0,0,0,0,0,0,0,0,0,0,0,0
4/9/2017 5:00,110.5522032,0,0,0,0,0,0,0,14.64914961,34.51937071,61.38368287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.5522032,110.5522032,0,122.8357813,0,110.5522032,122.8357813,0,0.00012,0,0,110.5522,0,0,110.552,0,0.558344317,0,0,0,0,0,0,0,0,0,0,0,0
4/9/2017 6:00,109.6825968,0,31.91307287,0,0,0,0,0,14.64914961,36.42172013,58.59659846,0,0,0.015128622,0,0,0,0,31.91307287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.6825968,109.6825968,0,121.869552,0,109.6825968,121.869552,0,0.0002,0,0,109.682594,0,0,109.683,0,0.372271206,0,0,0,0,0,0,0,0,0,0,0,0
4/9/2017 7:00,73.26087669,0,22.98086654,0,0,0,0,0,14.64914961,0,58.59659846,0,0,0.015128622,0,0,0,0,22.98086654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.26087669,73.26087669,0,81.4009741,0,73.26087669,81.4009741,0,-0.000406,0,0,73.26088,0,0,73.261,0,0.247986409,0,0,0,0,0,0,0,0,0,0,0,0
